測站,日期,小時,PM2.5_Value,PM25_Lag_1h,PM25_Lag_2h,PM25_Lag_24h
松山站,2023/11/29,20,11,16,20,24
松山站,2023/11/29,21,17,11,16,24
松山站,2023/11/29,22,18,17,11,20
松山站,2023/11/29,23,17,18,17,25
松山站,2023/11/30,0,10,17,18,18
松山站,2023/11/30,1,10,10,17,20
松山站,2023/11/30,2,12,10,10,19
松山站,2023/11/30,3,13,12,10,22
松山站,2023/11/30,4,12,13,12,22
松山站,2023/11/30,5,11,12,13,19
松山站,2023/11/30,6,11,11,12,21
松山站,2023/11/30,7,18,11,11,29
松山站,2023/11/30,8,36,18,11,25
松山站,2023/11/30,9,34,36,18,24
松山站,2023/11/30,10,27,34,36,26
松山站,2023/11/30,11,24,27,34,25
松山站,2023/11/30,12,27,24,27,20
松山站,2023/11/30,13,25,27,24,29
松山站,2023/11/30,15,15,25,27,28
松山站,2023/11/30,16,25,15,25,31
松山站,2023/11/30,17,23,25,15,17
松山站,2023/11/30,18,17,23,25,8
松山站,2023/11/30,19,20,17,23,20
松山站,2023/11/30,20,17,20,17,16
松山站,2023/11/30,21,20,17,20,11
松山站,2023/11/30,22,12,20,17,17
松山站,2023/11/30,23,12,12,20,18
松山站,2023/12/1,0,9,12,12,17
松山站,2023/12/1,1,7,9,12,10
松山站,2023/12/1,2,12,7,9,10
松山站,2023/12/1,3,11,12,7,12
松山站,2023/12/1,4,10,11,12,13
松山站,2023/12/1,5,9,10,11,12
松山站,2023/12/1,6,9,9,10,11
松山站,2023/12/1,7,9,9,9,11
松山站,2023/12/1,8,9,9,9,18
松山站,2023/12/1,9,6,9,9,36
松山站,2023/12/1,10,11,6,9,34
松山站,2023/12/1,11,10,11,6,27
松山站,2023/12/1,12,11,10,11,24
松山站,2023/12/1,13,12,11,10,27
松山站,2023/12/1,14,21,12,11,25
松山站,2023/12/1,15,17,21,12,15
松山站,2023/12/1,16,17,17,21,25
松山站,2023/12/1,17,16,17,17,23
松山站,2023/12/1,18,15,16,17,17
松山站,2023/12/1,19,19,15,16,20
松山站,2023/12/1,20,20,19,15,17
松山站,2023/12/1,21,17,20,19,20
松山站,2023/12/1,22,17,17,20,12
松山站,2023/12/1,23,21,17,17,12
松山站,2023/12/2,0,15,21,17,9
松山站,2023/12/2,1,16,15,21,7
松山站,2023/12/2,2,17,16,15,12
松山站,2023/12/2,3,18,17,16,11
松山站,2023/12/2,4,21,18,17,10
松山站,2023/12/2,5,13,21,18,9
松山站,2023/12/2,6,14,13,21,9
松山站,2023/12/2,7,16,14,13,9
松山站,2023/12/2,8,21,16,14,9
松山站,2023/12/2,9,18,21,16,6
松山站,2023/12/2,10,21,18,21,11
松山站,2023/12/2,11,16,21,18,10
松山站,2023/12/2,12,14,16,21,11
松山站,2023/12/2,13,16,14,16,12
松山站,2023/12/2,14,16,16,14,21
松山站,2023/12/2,15,15,16,16,17
松山站,2023/12/2,16,19,15,16,17
松山站,2023/12/2,17,9,19,15,16
松山站,2023/12/2,18,8,9,19,15
松山站,2023/12/2,19,12,8,9,19
松山站,2023/12/2,20,11,12,8,20
松山站,2023/12/2,21,8,11,12,17
松山站,2023/12/2,22,9,8,11,17
松山站,2023/12/2,23,12,9,8,21
松山站,2023/12/3,0,11,12,9,15
松山站,2023/12/3,1,7,11,12,16
松山站,2023/12/3,2,5,7,11,17
松山站,2023/12/3,3,6,5,7,18
松山站,2023/12/3,4,7,6,5,21
松山站,2023/12/3,5,4,7,6,13
松山站,2023/12/3,6,4,4,7,14
松山站,2023/12/3,7,4,4,4,16
松山站,2023/12/3,8,8,4,4,21
松山站,2023/12/3,9,10,8,4,18
松山站,2023/12/3,10,12,10,8,21
松山站,2023/12/3,11,10,12,10,16
松山站,2023/12/3,12,7,10,12,14
松山站,2023/12/3,13,6,7,10,16
松山站,2023/12/3,14,7,6,7,16
松山站,2023/12/3,15,6,7,6,15
松山站,2023/12/3,16,5,6,7,19
松山站,2023/12/3,17,11,5,6,9
松山站,2023/12/3,18,7,11,5,8
松山站,2023/12/3,19,4,7,11,12
松山站,2023/12/3,20,4,4,7,11
松山站,2023/12/3,21,7,4,4,8
松山站,2023/12/3,22,6,7,4,9
松山站,2023/12/3,23,5,6,7,12
松山站,2023/12/4,0,7,5,6,11
松山站,2023/12/4,1,4,7,5,7
松山站,2023/12/4,2,1,4,7,5
松山站,2023/12/4,3,3,1,4,6
松山站,2023/12/4,4,7,3,1,7
松山站,2023/12/4,5,5,7,3,4
松山站,2023/12/4,6,4,5,7,4
松山站,2023/12/4,7,5,4,5,4
松山站,2023/12/4,8,6,5,4,8
松山站,2023/12/4,9,5,6,5,10
松山站,2023/12/4,10,5,5,6,12
松山站,2023/12/4,11,10,5,5,10
松山站,2023/12/4,12,11,10,5,7
松山站,2023/12/4,13,14,11,10,6
松山站,2023/12/4,14,12,14,11,7
松山站,2023/12/4,15,12,12,14,6
松山站,2023/12/4,16,10,12,12,5
松山站,2023/12/4,17,9,10,12,11
松山站,2023/12/4,18,13,9,10,7
松山站,2023/12/4,19,11,13,9,4
松山站,2023/12/4,20,12,11,13,4
松山站,2023/12/4,21,13,12,11,7
松山站,2023/12/4,22,11,13,12,6
松山站,2023/12/4,23,8,11,13,5
松山站,2023/12/5,0,5,8,11,7
松山站,2023/12/5,1,6,5,8,4
松山站,2023/12/5,2,5,6,5,1
松山站,2023/12/5,3,4,5,6,3
松山站,2023/12/5,4,5,4,5,7
松山站,2023/12/5,5,8,5,4,5
松山站,2023/12/5,6,9,8,5,4
松山站,2023/12/5,7,6,9,8,5
松山站,2023/12/5,8,9,6,9,6
松山站,2023/12/5,9,9,9,6,5
松山站,2023/12/5,10,8,9,9,5
松山站,2023/12/5,11,9,8,9,10
松山站,2023/12/5,12,12,9,8,11
松山站,2023/12/5,13,12,12,9,14
松山站,2023/12/5,14,13,12,12,12
松山站,2023/12/5,15,11,13,12,12
松山站,2023/12/5,16,14,11,13,10
松山站,2023/12/5,17,12,14,11,9
松山站,2023/12/5,18,13,12,14,13
松山站,2023/12/5,19,11,13,12,11
松山站,2023/12/5,20,12,11,13,12
松山站,2023/12/5,21,13,12,11,13
松山站,2023/12/5,22,14,13,12,11
松山站,2023/12/5,23,18,14,13,8
松山站,2023/12/6,0,16,18,14,5
松山站,2023/12/6,1,19,16,18,6
松山站,2023/12/6,2,14,19,16,5
松山站,2023/12/6,3,18,14,19,4
松山站,2023/12/6,4,15,18,14,5
松山站,2023/12/6,5,14,15,18,8
松山站,2023/12/6,6,15,14,15,9
松山站,2023/12/6,7,17,15,14,6
松山站,2023/12/6,8,15,17,15,9
松山站,2023/12/6,9,19,15,17,9
松山站,2023/12/6,10,17,19,15,8
松山站,2023/12/6,11,14,17,19,9
松山站,2023/12/6,12,15,14,17,12
松山站,2023/12/6,13,16,15,14,12
松山站,2023/12/6,14,17,16,15,13
松山站,2023/12/6,15,15,17,16,11
松山站,2023/12/6,16,15,15,17,14
松山站,2023/12/6,17,18,15,15,12
松山站,2023/12/6,18,18,18,15,13
松山站,2023/12/6,19,17,18,18,11
松山站,2023/12/6,20,18,17,18,12
松山站,2023/12/6,21,21,18,17,13
松山站,2023/12/6,22,14,21,18,14
松山站,2023/12/6,23,17,14,21,18
松山站,2023/12/7,0,12,17,14,16
松山站,2023/12/7,1,16,12,17,19
松山站,2023/12/7,2,15,16,12,14
松山站,2023/12/7,3,18,15,16,18
松山站,2023/12/7,4,11,18,15,15
松山站,2023/12/7,5,18,11,18,14
松山站,2023/12/7,6,17,18,11,15
松山站,2023/12/7,7,22,17,18,17
松山站,2023/12/7,8,25,22,17,15
松山站,2023/12/7,9,29,25,22,19
松山站,2023/12/7,10,28,29,25,17
松山站,2023/12/7,11,26,28,29,14
松山站,2023/12/7,12,23,26,28,15
松山站,2023/12/7,13,24,23,26,16
松山站,2023/12/7,15,21,24,23,17
松山站,2023/12/7,16,24,21,24,15
松山站,2023/12/7,17,28,24,21,15
松山站,2023/12/7,18,29,28,24,18
松山站,2023/12/7,19,24,29,28,18
松山站,2023/12/7,20,28,24,29,17
松山站,2023/12/7,21,30,28,24,18
松山站,2023/12/7,22,28,30,28,21
松山站,2023/12/7,23,26,28,30,14
松山站,2023/12/8,0,28,26,28,17
松山站,2023/12/8,1,24,28,26,12
松山站,2023/12/8,2,23,24,28,16
松山站,2023/12/8,3,24,23,24,15
松山站,2023/12/8,4,25,24,23,18
松山站,2023/12/8,5,29,25,24,11
松山站,2023/12/8,6,29,29,25,18
松山站,2023/12/8,7,33,29,29,17
松山站,2023/12/8,8,35,33,29,22
松山站,2023/12/8,9,34,35,33,25
松山站,2023/12/8,10,29,34,35,29
松山站,2023/12/8,11,18,29,34,28
松山站,2023/12/8,12,19,18,29,26
松山站,2023/12/8,13,21,19,18,23
松山站,2023/12/8,14,31,21,19,24
松山站,2023/12/8,15,32,31,21,21
松山站,2023/12/8,16,39,32,31,24
松山站,2023/12/8,17,41,39,32,28
松山站,2023/12/8,18,38,41,39,29
松山站,2023/12/8,19,23,38,41,24
松山站,2023/12/8,20,30,23,38,28
松山站,2023/12/8,21,29,30,23,30
松山站,2023/12/8,22,26,29,30,28
松山站,2023/12/8,23,23,26,29,26
松山站,2023/12/9,0,22,23,26,28
松山站,2023/12/9,1,22,22,23,24
松山站,2023/12/9,2,17,22,22,23
松山站,2023/12/9,3,20,17,22,24
松山站,2023/12/9,4,16,20,17,25
松山站,2023/12/9,5,20,16,20,29
松山站,2023/12/9,6,23,20,16,29
松山站,2023/12/9,7,17,23,20,33
松山站,2023/12/9,8,25,17,23,35
松山站,2023/12/9,9,23,25,17,34
松山站,2023/12/9,10,31,23,25,29
松山站,2023/12/9,11,31,31,23,18
松山站,2023/12/9,12,25,31,31,19
松山站,2023/12/9,13,20,25,31,21
松山站,2023/12/9,14,22,20,25,31
松山站,2023/12/9,15,29,22,20,32
松山站,2023/12/9,16,25,29,22,39
松山站,2023/12/9,17,33,25,29,41
松山站,2023/12/9,18,33,33,25,38
松山站,2023/12/9,19,33,33,33,23
松山站,2023/12/9,20,37,33,33,30
松山站,2023/12/9,21,32,37,33,29
松山站,2023/12/9,22,33,32,37,26
松山站,2023/12/9,23,32,33,32,23
松山站,2023/12/10,0,28,32,33,22
松山站,2023/12/10,1,27,28,32,22
松山站,2023/12/10,2,19,27,28,17
松山站,2023/12/10,3,19,19,27,20
松山站,2023/12/10,4,21,19,19,16
松山站,2023/12/10,5,20,21,19,20
松山站,2023/12/10,6,16,20,21,23
松山站,2023/12/10,7,17,16,20,17
松山站,2023/12/10,8,14,17,16,25
松山站,2023/12/10,9,14,14,17,23
松山站,2023/12/10,10,15,14,14,31
松山站,2023/12/10,11,11,15,14,31
松山站,2023/12/10,12,11,11,15,25
松山站,2023/12/10,13,19,11,11,20
松山站,2023/12/10,14,13,19,11,22
松山站,2023/12/10,15,17,13,19,29
松山站,2023/12/10,16,15,17,13,25
松山站,2023/12/10,17,19,15,17,33
松山站,2023/12/10,18,21,19,15,33
松山站,2023/12/10,19,13,21,19,33
松山站,2023/12/10,20,14,13,21,37
松山站,2023/12/10,21,13,14,13,32
松山站,2023/12/10,22,15,13,14,33
松山站,2023/12/10,23,15,15,13,32
松山站,2023/12/11,0,13,15,15,28
松山站,2023/12/11,1,12,13,15,27
松山站,2023/12/11,2,10,12,13,19
松山站,2023/12/11,3,10,10,12,19
松山站,2023/12/11,4,8,10,10,21
松山站,2023/12/11,5,12,8,10,20
松山站,2023/12/11,6,12,12,8,16
松山站,2023/12/11,7,11,12,12,17
松山站,2023/12/11,8,21,11,12,14
松山站,2023/12/11,9,30,21,11,14
松山站,2023/12/11,10,32,30,21,15
松山站,2023/12/11,11,30,32,30,11
松山站,2023/12/11,12,21,30,32,11
松山站,2023/12/11,13,18,21,30,19
松山站,2023/12/11,14,29,18,21,13
松山站,2023/12/11,15,21,29,18,17
松山站,2023/12/11,16,21,21,29,15
松山站,2023/12/11,17,19,21,21,19
松山站,2023/12/11,18,22,19,21,21
松山站,2023/12/11,19,24,22,19,13
松山站,2023/12/11,20,22,24,22,14
松山站,2023/12/11,21,28,22,24,13
松山站,2023/12/11,22,23,28,22,15
松山站,2023/12/11,23,22,23,28,15
松山站,2023/12/12,0,16,22,23,13
松山站,2023/12/12,1,11,16,22,12
松山站,2023/12/12,2,12,11,16,10
松山站,2023/12/12,3,11,12,11,10
松山站,2023/12/12,4,11,11,12,8
松山站,2023/12/12,5,6,11,11,12
松山站,2023/12/12,6,4,6,11,12
松山站,2023/12/12,7,4,4,6,11
松山站,2023/12/12,8,6,4,4,21
松山站,2023/12/12,9,5,6,4,30
松山站,2023/12/12,10,8,5,6,32
松山站,2023/12/12,12,5,8,5,30
松山站,2023/12/12,13,4,5,8,21
松山站,2023/12/12,14,6,4,5,18
松山站,2023/12/12,15,6,6,4,29
松山站,2023/12/12,16,5,6,6,21
松山站,2023/12/12,17,9,5,6,21
松山站,2023/12/12,18,11,9,5,19
松山站,2023/12/12,19,11,11,9,22
松山站,2023/12/12,20,8,11,11,24
松山站,2023/12/12,21,9,8,11,22
松山站,2023/12/12,22,7,9,8,28
松山站,2023/12/12,23,7,7,9,23
松山站,2023/12/13,0,9,7,7,22
松山站,2023/12/13,1,9,9,7,16
松山站,2023/12/13,2,8,9,9,11
松山站,2023/12/13,3,6,8,9,12
松山站,2023/12/13,4,7,6,8,11
松山站,2023/12/13,5,9,7,6,11
松山站,2023/12/13,6,10,9,7,6
松山站,2023/12/13,7,10,10,9,4
松山站,2023/12/13,8,9,10,10,4
松山站,2023/12/13,9,8,9,10,6
松山站,2023/12/13,10,12,8,9,5
松山站,2023/12/13,11,8,12,8,8
松山站,2023/12/13,12,6,8,12,5
松山站,2023/12/13,13,10,6,8,4
松山站,2023/12/13,14,8,10,6,6
松山站,2023/12/13,15,10,8,10,6
松山站,2023/12/13,16,10,10,8,5
松山站,2023/12/13,17,8,10,10,9
松山站,2023/12/13,18,9,8,10,11
松山站,2023/12/13,19,6,9,8,11
松山站,2023/12/13,20,5,6,9,8
松山站,2023/12/13,21,8,5,6,9
松山站,2023/12/13,22,9,8,5,7
松山站,2023/12/13,23,7,9,8,7
松山站,2023/12/14,0,7,7,9,9
松山站,2023/12/14,1,9,7,7,9
松山站,2023/12/14,2,5,9,7,8
松山站,2023/12/14,3,6,5,9,6
松山站,2023/12/14,4,6,6,5,7
松山站,2023/12/14,5,7,6,6,9
松山站,2023/12/14,6,8,7,6,10
松山站,2023/12/14,7,10,8,7,10
松山站,2023/12/14,8,12,10,8,9
松山站,2023/12/14,9,12,12,10,8
松山站,2023/12/14,10,7,12,12,12
松山站,2023/12/14,11,4,7,12,8
松山站,2023/12/14,12,5,4,7,6
松山站,2023/12/14,13,4,5,4,10
松山站,2023/12/14,14,5,4,5,8
松山站,2023/12/14,15,8,5,4,10
松山站,2023/12/14,16,11,8,5,10
松山站,2023/12/14,17,9,11,8,8
松山站,2023/12/14,18,7,9,11,9
松山站,2023/12/14,19,9,7,9,6
松山站,2023/12/14,20,11,9,7,5
松山站,2023/12/14,21,10,11,9,8
松山站,2023/12/14,22,12,10,11,9
松山站,2023/12/14,23,15,12,10,7
松山站,2023/12/15,0,13,15,12,7
松山站,2023/12/15,1,12,13,15,9
松山站,2023/12/15,2,8,12,13,5
松山站,2023/12/15,3,8,8,12,6
松山站,2023/12/15,4,6,8,8,6
松山站,2023/12/15,5,9,6,8,7
松山站,2023/12/15,6,12,9,6,8
松山站,2023/12/15,7,10,12,9,10
松山站,2023/12/15,8,19,10,12,12
松山站,2023/12/15,9,20,19,10,12
松山站,2023/12/15,10,23,20,19,7
松山站,2023/12/15,11,17,23,20,4
松山站,2023/12/15,12,21,17,23,5
松山站,2023/12/15,13,17,21,17,4
松山站,2023/12/15,14,18,17,21,5
松山站,2023/12/15,15,16,18,17,8
松山站,2023/12/15,16,24,16,18,11
松山站,2023/12/15,17,15,24,16,9
松山站,2023/12/15,18,13,15,24,7
松山站,2023/12/15,19,13,13,15,9
松山站,2023/12/15,20,17,13,13,11
松山站,2023/12/15,21,20,17,13,10
松山站,2023/12/15,22,20,20,17,12
松山站,2023/12/15,23,16,20,20,15
松山站,2023/12/16,0,17,16,20,13
松山站,2023/12/16,1,19,17,16,12
松山站,2023/12/16,2,11,19,17,8
松山站,2023/12/16,3,9,11,19,8
松山站,2023/12/16,4,7,9,11,6
松山站,2023/12/16,5,5,7,9,9
松山站,2023/12/16,6,6,5,7,12
松山站,2023/12/16,7,7,6,5,10
松山站,2023/12/16,8,4,7,6,19
松山站,2023/12/16,9,5,4,7,20
松山站,2023/12/16,10,7,5,4,23
松山站,2023/12/16,11,8,7,5,17
松山站,2023/12/16,12,9,8,7,21
松山站,2023/12/16,13,9,9,8,17
松山站,2023/12/16,14,7,9,9,18
松山站,2023/12/16,15,9,7,9,16
松山站,2023/12/16,16,15,9,7,24
松山站,2023/12/16,17,16,15,9,15
松山站,2023/12/16,18,18,16,15,13
松山站,2023/12/16,19,21,18,16,13
松山站,2023/12/16,20,18,21,18,17
松山站,2023/12/16,21,20,18,21,20
松山站,2023/12/16,22,11,20,18,20
松山站,2023/12/16,23,16,11,20,16
松山站,2023/12/17,0,17,16,11,17
松山站,2023/12/17,1,17,17,16,19
松山站,2023/12/17,2,15,17,17,11
松山站,2023/12/17,3,13,15,17,9
松山站,2023/12/17,4,14,13,15,7
松山站,2023/12/17,5,16,14,13,5
松山站,2023/12/17,6,20,16,14,6
松山站,2023/12/17,7,21,20,16,7
松山站,2023/12/17,8,21,21,20,4
松山站,2023/12/17,9,18,21,21,5
松山站,2023/12/17,10,15,18,21,7
松山站,2023/12/17,11,14,15,18,8
松山站,2023/12/17,12,12,14,15,9
松山站,2023/12/17,13,11,12,14,9
松山站,2023/12/17,14,14,11,12,7
松山站,2023/12/17,15,18,14,11,9
松山站,2023/12/17,16,15,18,14,15
松山站,2023/12/17,17,16,15,18,16
松山站,2023/12/17,18,7,16,15,18
松山站,2023/12/17,19,9,7,16,21
松山站,2023/12/17,20,16,9,7,18
松山站,2023/12/17,21,11,16,9,20
松山站,2023/12/17,22,8,11,16,11
松山站,2023/12/17,23,8,8,11,16
松山站,2023/12/18,0,7,8,8,17
松山站,2023/12/18,1,6,7,8,17
松山站,2023/12/18,2,5,6,7,15
松山站,2023/12/18,3,6,5,6,13
松山站,2023/12/18,4,6,6,5,14
松山站,2023/12/18,5,6,6,6,16
松山站,2023/12/18,6,5,6,6,20
松山站,2023/12/18,7,4,5,6,21
松山站,2023/12/18,8,7,4,5,21
松山站,2023/12/18,9,11,7,4,18
松山站,2023/12/18,10,8,11,7,15
松山站,2023/12/18,11,5,8,11,14
松山站,2023/12/18,12,5,5,8,12
松山站,2023/12/18,13,5,5,5,11
松山站,2023/12/18,14,3,5,5,14
松山站,2023/12/18,15,7,3,5,18
松山站,2023/12/18,16,10,7,3,15
松山站,2023/12/18,17,11,10,7,16
松山站,2023/12/18,18,11,11,10,7
松山站,2023/12/18,19,9,11,11,9
松山站,2023/12/18,20,11,9,11,16
松山站,2023/12/18,21,13,11,9,11
松山站,2023/12/18,22,10,13,11,8
松山站,2023/12/18,23,13,10,13,8
松山站,2023/12/19,0,11,13,10,7
松山站,2023/12/19,1,12,11,13,6
松山站,2023/12/19,2,18,12,11,5
松山站,2023/12/19,3,10,18,12,6
松山站,2023/12/19,4,13,10,18,6
松山站,2023/12/19,5,15,13,10,6
松山站,2023/12/19,6,10,15,13,5
松山站,2023/12/19,7,11,10,15,4
松山站,2023/12/19,8,10,11,10,7
松山站,2023/12/19,9,13,10,11,11
松山站,2023/12/19,10,11,13,10,8
松山站,2023/12/19,11,13,11,13,5
松山站,2023/12/19,12,9,13,11,5
松山站,2023/12/19,13,10,9,13,5
松山站,2023/12/19,15,8,10,9,3
松山站,2023/12/19,16,6,8,10,7
松山站,2023/12/19,17,5,6,8,10
松山站,2023/12/19,18,7,5,6,11
松山站,2023/12/19,19,7,7,5,11
松山站,2023/12/19,20,5,7,7,9
松山站,2023/12/19,21,4,5,7,11
松山站,2023/12/19,22,8,4,5,13
松山站,2023/12/19,23,6,8,4,10
松山站,2023/12/20,0,4,6,8,13
松山站,2023/12/20,1,3,4,6,11
松山站,2023/12/20,2,5,3,4,12
松山站,2023/12/20,3,6,5,3,18
松山站,2023/12/20,4,5,6,5,10
松山站,2023/12/20,5,5,5,6,13
松山站,2023/12/20,6,3,5,5,15
松山站,2023/12/20,7,8,3,5,10
松山站,2023/12/20,8,10,8,3,11
松山站,2023/12/20,9,10,10,8,10
松山站,2023/12/20,10,9,10,10,13
松山站,2023/12/20,11,6,9,10,11
松山站,2023/12/20,12,9,6,9,13
松山站,2023/12/20,13,7,9,6,9
松山站,2023/12/20,14,7,7,9,10
松山站,2023/12/20,15,7,7,7,8
松山站,2023/12/20,16,9,7,7,6
松山站,2023/12/20,17,11,9,7,5
松山站,2023/12/20,18,10,11,9,7
松山站,2023/12/20,19,8,10,11,7
松山站,2023/12/20,20,7,8,10,5
松山站,2023/12/20,21,7,7,8,4
松山站,2023/12/20,22,7,7,7,8
松山站,2023/12/20,23,10,7,7,6
松山站,2023/12/21,0,8,10,7,4
松山站,2023/12/21,1,8,8,10,3
松山站,2023/12/21,2,11,8,8,5
松山站,2023/12/21,3,13,11,8,6
松山站,2023/12/21,4,18,13,11,5
松山站,2023/12/21,5,17,18,13,5
松山站,2023/12/21,6,20,17,18,3
松山站,2023/12/21,7,21,20,17,8
松山站,2023/12/21,8,26,21,20,10
松山站,2023/12/21,9,31,26,21,10
松山站,2023/12/21,10,31,31,26,9
松山站,2023/12/21,11,27,31,31,6
松山站,2023/12/21,12,28,27,31,9
松山站,2023/12/21,13,26,28,27,7
松山站,2023/12/21,14,26,26,28,7
松山站,2023/12/21,15,22,26,26,7
松山站,2023/12/21,16,23,22,26,9
松山站,2023/12/21,17,19,23,22,11
松山站,2023/12/21,18,21,19,23,10
松山站,2023/12/21,19,14,21,19,8
松山站,2023/12/21,20,12,14,21,7
松山站,2023/12/21,21,18,12,14,7
松山站,2023/12/21,22,19,18,12,7
松山站,2023/12/21,23,18,19,18,10
松山站,2023/12/22,0,17,18,19,8
松山站,2023/12/22,1,19,17,18,8
松山站,2023/12/22,2,19,19,17,11
松山站,2023/12/22,3,17,19,19,13
松山站,2023/12/22,4,26,17,19,18
松山站,2023/12/22,5,16,26,17,17
松山站,2023/12/22,6,23,16,26,20
松山站,2023/12/22,7,20,23,16,21
松山站,2023/12/22,8,23,20,23,26
松山站,2023/12/22,9,19,23,20,31
松山站,2023/12/22,10,18,19,23,31
松山站,2023/12/22,11,19,18,19,27
松山站,2023/12/22,12,21,19,18,28
松山站,2023/12/22,13,17,21,19,26
松山站,2023/12/22,14,20,17,21,26
松山站,2023/12/22,15,20,20,17,22
松山站,2023/12/22,16,14,20,20,23
松山站,2023/12/22,17,20,14,20,19
松山站,2023/12/22,18,20,20,14,21
松山站,2023/12/22,19,18,20,20,14
松山站,2023/12/22,20,13,18,20,12
松山站,2023/12/22,21,13,13,18,18
松山站,2023/12/22,22,10,13,13,19
松山站,2023/12/22,23,13,10,13,18
松山站,2023/12/23,0,10,13,10,17
松山站,2023/12/23,1,8,10,13,19
松山站,2023/12/23,2,8,8,10,19
松山站,2023/12/23,3,6,8,8,17
松山站,2023/12/23,4,9,6,8,26
松山站,2023/12/23,5,7,9,6,16
松山站,2023/12/23,6,6,7,9,23
松山站,2023/12/23,7,4,6,7,20
松山站,2023/12/23,8,8,4,6,23
松山站,2023/12/23,9,9,8,4,19
松山站,2023/12/23,10,8,9,8,18
松山站,2023/12/23,11,9,8,9,19
松山站,2023/12/23,12,10,9,8,21
松山站,2023/12/23,13,8,10,9,17
松山站,2023/12/23,14,8,8,10,20
松山站,2023/12/23,15,6,8,8,20
松山站,2023/12/23,16,5,6,8,14
松山站,2023/12/23,17,6,5,6,20
松山站,2023/12/23,18,6,6,5,20
松山站,2023/12/23,19,5,6,6,18
松山站,2023/12/23,20,5,5,6,13
松山站,2023/12/23,21,5,5,5,13
松山站,2023/12/23,22,5,5,5,10
松山站,2023/12/23,23,5,5,5,13
松山站,2023/12/24,0,5,5,5,10
松山站,2023/12/24,1,7,5,5,8
松山站,2023/12/24,2,6,7,5,8
松山站,2023/12/24,3,5,6,7,6
松山站,2023/12/24,4,3,5,6,9
松山站,2023/12/24,5,3,3,5,7
松山站,2023/12/24,6,6,3,3,6
松山站,2023/12/24,7,11,6,3,4
松山站,2023/12/24,8,11,11,6,8
松山站,2023/12/24,9,13,11,11,9
松山站,2023/12/24,10,12,13,11,8
松山站,2023/12/24,11,9,12,13,9
松山站,2023/12/24,12,14,9,12,10
松山站,2023/12/24,13,18,14,9,8
松山站,2023/12/24,14,22,18,14,8
松山站,2023/12/24,15,20,22,18,6
松山站,2023/12/24,16,17,20,22,5
松山站,2023/12/24,17,21,17,20,6
松山站,2023/12/24,18,17,21,17,6
松山站,2023/12/24,19,18,17,21,5
松山站,2023/12/24,20,20,18,17,5
松山站,2023/12/24,21,19,20,18,5
松山站,2023/12/24,22,14,19,20,5
松山站,2023/12/24,23,16,14,19,5
松山站,2023/12/25,0,14,16,14,5
松山站,2023/12/25,1,16,14,16,7
松山站,2023/12/25,2,17,16,14,6
松山站,2023/12/25,3,11,17,16,5
松山站,2023/12/25,4,17,11,17,3
松山站,2023/12/25,5,19,17,11,3
松山站,2023/12/25,6,18,19,17,6
松山站,2023/12/25,7,19,18,19,11
松山站,2023/12/25,8,25,19,18,11
松山站,2023/12/25,9,21,25,19,13
松山站,2023/12/25,10,26,21,25,12
松山站,2023/12/25,11,26,26,21,9
松山站,2023/12/25,12,20,26,26,14
松山站,2023/12/25,13,21,20,26,18
松山站,2023/12/25,14,18,21,20,22
松山站,2023/12/25,15,21,18,21,20
松山站,2023/12/25,16,21,21,18,17
松山站,2023/12/25,17,26,21,21,21
松山站,2023/12/25,18,28,26,21,17
松山站,2023/12/25,19,24,28,26,18
松山站,2023/12/25,20,19,24,28,20
松山站,2023/12/25,21,23,19,24,19
松山站,2023/12/25,22,25,23,19,14
松山站,2023/12/25,23,25,25,23,16
松山站,2023/12/26,0,22,25,25,14
松山站,2023/12/26,1,21,22,25,16
松山站,2023/12/26,2,26,21,22,17
松山站,2023/12/26,3,23,26,21,11
松山站,2023/12/26,4,18,23,26,17
松山站,2023/12/26,5,17,18,23,19
松山站,2023/12/26,6,16,17,18,18
松山站,2023/12/26,7,18,16,17,19
松山站,2023/12/26,8,22,18,16,25
松山站,2023/12/26,9,17,22,18,21
松山站,2023/12/26,10,16,17,22,26
松山站,2023/12/26,11,13,16,17,26
松山站,2023/12/26,12,12,13,16,20
松山站,2023/12/26,13,13,12,13,21
松山站,2023/12/26,14,9,13,12,18
松山站,2023/12/26,15,15,9,13,21
松山站,2023/12/26,16,12,15,9,21
松山站,2023/12/26,17,13,12,15,26
松山站,2023/12/26,18,13,13,12,28
松山站,2023/12/26,19,18,13,13,24
松山站,2023/12/26,20,15,18,13,19
松山站,2023/12/26,21,12,15,18,23
松山站,2023/12/26,22,12,12,15,25
松山站,2023/12/26,23,16,12,12,25
松山站,2023/12/27,0,15,16,12,22
松山站,2023/12/27,1,15,15,16,21
松山站,2023/12/27,2,8,15,15,26
松山站,2023/12/27,3,9,8,15,23
松山站,2023/12/27,4,12,9,8,18
松山站,2023/12/27,5,11,12,9,17
松山站,2023/12/27,6,11,11,12,16
